MODELO,QUERY_KEY,DOC_KEY,RANK
text-embedding-3-small,26,NORMA-14030,27
text-embedding-3-small,26,NORMA-22321,28
text-embedding-3-small,26,NORMA-14519,29
text-embedding-3-small,26,NORMA-24842,30
text-embedding-3-small,26,NORMA-27623,31
text-embedding-3-small,26,NORMA-25262,32
text-embedding-3-small,26,NORMA-26563,33
text-embedding-3-small,26,NORMA-26564,34
text-embedding-3-small,26,NORMA-25841,35
text-embedding-3-small,26,NORMA-29185,36
text-embedding-3-small,26,NORMA-28461,37
text-embedding-3-small,26,NORMA-25205,38
text-embedding-3-small,26,NORMA-28043,39
text-embedding-3-small,26,NORMA-9552,40
text-embedding-3-small,26,NORMA-27081,41
text-embedding-3-small,26,NORMA-11070,42
text-embedding-3-small,26,NORMA-14844,43
text-embedding-3-small,26,NORMA-9396,44
text-embedding-3-small,26,NORMA-27202,45
text-embedding-3-small,26,NORMA-7669,46
text-embedding-3-small,26,NORMA-29023,47
text-embedding-3-small,26,NORMA-13949,48
text-embedding-3-small,26,NORMA-9654,49
text-embedding-3-small,26,NORMA-14238,50
text-embedding-3-small,27,NORMA-20677,1
text-embedding-3-small,27,NORMA-2551,2
text-embedding-3-small,27,NORMA-2421,3
text-embedding-3-small,27,NORMA-18430,4
text-embedding-3-small,27,NORMA-20567,5
text-embedding-3-small,27,NORMA-2444,6
text-embedding-3-small,27,NORMA-2057,7
text-embedding-3-small,27,NORMA-14447,8
text-embedding-3-small,27,NORMA-2415,9
text-embedding-3-small,27,NORMA-19841,10
text-embedding-3-small,27,NORMA-2188,11
text-embedding-3-small,27,NORMA-2554,12
text-embedding-3-small,27,NORMA-21664,13
text-embedding-3-small,27,NORMA-20561,14
text-embedding-3-small,27,NORMA-20241,15
text-embedding-3-small,27,NORMA-729,16
text-embedding-3-small,27,NORMA-20624,17
text-embedding-3-small,27,NORMA-2473,18
text-embedding-3-small,27,NORMA-20599,19
text-embedding-3-small,27,NORMA-12394,20
text-embedding-3-small,27,NORMA-20577,21
text-embedding-3-small,27,NORMA-2447,22
text-embedding-3-small,27,NORMA-2694,23
text-embedding-3-small,27,NORMA-1607,24
text-embedding-3-small,27,NORMA-20557,25
text-embedding-3-small,27,NORMA-20238,26
text-embedding-3-small,27,NORMA-6183,27
text-embedding-3-small,27,NORMA-18912,28
text-embedding-3-small,27,NORMA-1667,29
text-embedding-3-small,27,NORMA-20659,30
text-embedding-3-small,27,NORMA-2519,31
text-embedding-3-small,27,NORMA-20246,32
text-embedding-3-small,27,NORMA-20068,33
text-embedding-3-small,27,NORMA-178,34
text-embedding-3-small,27,NORMA-20572,35
text-embedding-3-small,27,NORMA-20743,36
text-embedding-3-small,27,NORMA-1705,37
text-embedding-3-small,27,NORMA-20802,38
text-embedding-3-small,27,NORMA-19893,39
text-embedding-3-small,27,NORMA-20604,40
text-embedding-3-small,27,NORMA-18804,41
text-embedding-3-small,27,NORMA-18413,42
text-embedding-3-small,27,NORMA-1609,43
text-embedding-3-small,27,NORMA-20425,44
text-embedding-3-small,27,NORMA-20773,45
text-embedding-3-small,27,NORMA-20571,46
text-embedding-3-small,27,NORMA-20251,47
text-embedding-3-small,27,NORMA-21199,48
text-embedding-3-small,27,NORMA-19805,49
text-embedding-3-small,27,NORMA-19849,50
text-embedding-3-small,28,NORMA-6395,1
text-embedding-3-small,28,NORMA-6710,2
text-embedding-3-small,28,NORMA-1846,3
text-embedding-3-small,28,NORMA-6655,4
text-embedding-3-small,28,NORMA-7095,5
text-embedding-3-small,28,NORMA-1608,6
text-embedding-3-small,28,NORMA-19337,7
text-embedding-3-small,28,NORMA-12245,8
text-embedding-3-small,28,NORMA-6676,9
text-embedding-3-small,28,NORMA-18922,10
text-embedding-3-small,28,NORMA-18747,11
text-embedding-3-small,28,NORMA-21012,12
text-embedding-3-small,28,NORMA-19675,13
text-embedding-3-small,28,NORMA-10267,14
text-embedding-3-small,28,NORMA-819,15
text-embedding-3-small,28,NORMA-8931,16
text-embedding-3-small,28,NORMA-19164,17
text-embedding-3-small,28,NORMA-11454,18
text-embedding-3-small,28,NORMA-15060,19
text-embedding-3-small,28,NORMA-13545,20
text-embedding-3-small,28,NORMA-13094,21
text-embedding-3-small,28,NORMA-2386,22
text-embedding-3-small,28,NORMA-18631,23
text-embedding-3-small,28,NORMA-19646,24
text-embedding-3-small,28,NORMA-19128,25
text-embedding-3-small,28,NORMA-19879,26
text-embedding-3-small,28,NORMA-19542,27
text-embedding-3-small,28,NORMA-18591,28
text-embedding-3-small,28,NORMA-21744,29
text-embedding-3-small,28,NORMA-1578,30
text-embedding-3-small,28,NORMA-19475,31
text-embedding-3-small,28,NORMA-20992,32
text-embedding-3-small,28,NORMA-19034,33
text-embedding-3-small,28,NORMA-20859,34
text-embedding-3-small,28,NORMA-6677,35
text-embedding-3-small,28,NORMA-21245,36
text-embedding-3-small,28,NORMA-19933,37
text-embedding-3-small,28,NORMA-21220,38
text-embedding-3-small,28,NORMA-18527,39
text-embedding-3-small,28,NORMA-21349,40
text-embedding-3-small,28,NORMA-21165,41
text-embedding-3-small,28,NORMA-21225,42
text-embedding-3-small,28,NORMA-18201,43
text-embedding-3-small,28,NORMA-21261,44
text-embedding-3-small,28,NORMA-18203,45
text-embedding-3-small,28,NORMA-317,46
text-embedding-3-small,28,NORMA-21631,47
text-embedding-3-small,28,NORMA-20797,48
text-embedding-3-small,28,NORMA-22101,49
text-embedding-3-small,28,NORMA-20966,50
text-embedding-3-small,29,NORMA-1433,1
text-embedding-3-small,29,NORMA-1295,2
text-embedding-3-small,29,NORMA-76,3
text-embedding-3-small,29,NORMA-464,4
text-embedding-3-small,29,NORMA-838,5
text-embedding-3-small,29,NORMA-483,6
text-embedding-3-small,29,NORMA-358,7
text-embedding-3-small,29,NORMA-1442,8
text-embedding-3-small,29,NORMA-1332,9
text-embedding-3-small,29,NORMA-996,10
text-embedding-3-small,29,NORMA-1306,11
text-embedding-3-small,29,NORMA-755,12
text-embedding-3-small,29,NORMA-20941,13
text-embedding-3-small,29,NORMA-1260,14
text-embedding-3-small,29,NORMA-21135,15
text-embedding-3-small,29,NORMA-984,16
text-embedding-3-small,29,NORMA-2395,17
text-embedding-3-small,29,NORMA-985,18
text-embedding-3-small,29,NORMA-18981,19
text-embedding-3-small,29,NORMA-1346,20
text-embedding-3-small,29,NORMA-850,21
text-embedding-3-small,29,NORMA-19092,22
text-embedding-3-small,29,NORMA-1173,23
text-embedding-3-small,29,NORMA-18434,24
text-embedding-3-small,29,NORMA-20599,25
text-embedding-3-small,29,NORMA-1388,26
text-embedding-3-small,29,NORMA-2180,27
text-embedding-3-small,29,NORMA-2623,28
text-embedding-3-small,29,NORMA-21126,29
text-embedding-3-small,29,NORMA-18406,30
text-embedding-3-small,29,NORMA-976,31
text-embedding-3-small,29,NORMA-20677,32
text-embedding-3-small,29,NORMA-18446,33
text-embedding-3-small,29,NORMA-18436,34
text-embedding-3-small,29,NORMA-2157,35
text-embedding-3-small,29,NORMA-1475,36
text-embedding-3-small,29,NORMA-423,37
text-embedding-3-small,29,NORMA-1408,38
text-embedding-3-small,29,NORMA-833,39
text-embedding-3-small,29,NORMA-751,40
text-embedding-3-small,29,NORMA-1621,41
text-embedding-3-small,29,NORMA-357,42
text-embedding-3-small,29,NORMA-21550,43
text-embedding-3-small,29,NORMA-18393,44
text-embedding-3-small,29,NORMA-18740,45
text-embedding-3-small,29,NORMA-875,46
text-embedding-3-small,29,NORMA-1274,47
text-embedding-3-small,29,NORMA-21626,48
text-embedding-3-small,29,NORMA-19096,49
text-embedding-3-small,29,NORMA-4914,50
text-embedding-3-small,30,NORMA-19155,1
text-embedding-3-small,30,NORMA-20870,2
text-embedding-3-small,30,NORMA-20950,3
text-embedding-3-small,30,NORMA-21002,4
text-embedding-3-small,30,NORMA-16941,5
text-embedding-3-small,30,NORMA-18659,6
text-embedding-3-small,30,NORMA-60,7
text-embedding-3-small,30,NORMA-2126,8
text-embedding-3-small,30,NORMA-981,9
text-embedding-3-small,30,NORMA-24,10
text-embedding-3-small,30,NORMA-19104,11
text-embedding-3-small,30,NORMA-20934,12
text-embedding-3-small,30,NORMA-1183,13
text-embedding-3-small,30,NORMA-2375,14
text-embedding-3-small,30,NORMA-1154,15
text-embedding-3-small,30,NORMA-21147,16
text-embedding-3-small,30,NORMA-20992,17
text-embedding-3-small,30,NORMA-380,18
text-embedding-3-small,30,NORMA-20589,19
text-embedding-3-small,30,NORMA-2484,20
text-embedding-3-small,30,NORMA-2020,21
text-embedding-3-small,30,NORMA-24961,22
text-embedding-3-small,30,NORMA-18685,23
text-embedding-3-small,30,NORMA-36,24
text-embedding-3-small,30,NORMA-1555,25
text-embedding-3-small,30,NORMA-1283,26
text-embedding-3-small,30,NORMA-20755,27
text-embedding-3-small,30,NORMA-1252,28
text-embedding-3-small,30,NORMA-1547,29
text-embedding-3-small,30,NORMA-122,30
text-embedding-3-small,30,NORMA-20237,31
text-embedding-3-small,30,NORMA-1207,32
text-embedding-3-small,30,NORMA-1026,33
text-embedding-3-small,30,NORMA-2519,34
text-embedding-3-small,30,NORMA-13174,35
text-embedding-3-small,30,NORMA-20688,36
text-embedding-3-small,30,NORMA-20691,37
text-embedding-3-small,30,NORMA-20397,38
text-embedding-3-small,30,NORMA-15902,39
text-embedding-3-small,30,NORMA-578,40
text-embedding-3-small,30,NORMA-30043,41
text-embedding-3-small,30,NORMA-13990,42
text-embedding-3-small,30,NORMA-18859,43
text-embedding-3-small,30,NORMA-807,44
text-embedding-3-small,30,NORMA-18669,45
text-embedding-3-small,30,NORMA-21755,46
text-embedding-3-small,30,NORMA-21562,47
text-embedding-3-small,30,NORMA-1656,48
text-embedding-3-small,30,NORMA-21630,49
text-embedding-3-small,30,NORMA-23521,50
text-embedding-3-small,31,NORMA-20590,1
text-embedding-3-small,31,NORMA-21268,2
text-embedding-3-small,31,NORMA-20423,3
text-embedding-3-small,31,NORMA-778,4
text-embedding-3-small,31,NORMA-21540,5
text-embedding-3-small,31,NORMA-19960,6
text-embedding-3-small,31,NORMA-20796,7
text-embedding-3-small,31,NORMA-20443,8
text-embedding-3-small,31,NORMA-215,9
text-embedding-3-small,31,NORMA-25902,10
text-embedding-3-small,31,NORMA-280,11
text-embedding-3-small,31,NORMA-20403,12
text-embedding-3-small,31,NORMA-281,13
text-embedding-3-small,31,NORMA-20557,14
text-embedding-3-small,31,NORMA-2383,15
text-embedding-3-small,31,NORMA-19597,16
text-embedding-3-small,31,NORMA-607,17
text-embedding-3-small,31,NORMA-18681,18
text-embedding-3-small,31,NORMA-20188,19
text-embedding-3-small,31,NORMA-20556,20
text-embedding-3-small,31,NORMA-21519,21
text-embedding-3-small,31,NORMA-20576,22
text-embedding-3-small,31,NORMA-21147,23
text-embedding-3-small,31,NORMA-20837,24
text-embedding-3-small,31,NORMA-655,25
text-embedding-3-small,31,NORMA-20512,26
text-embedding-3-small,31,NORMA-20245,27
text-embedding-3-small,31,NORMA-2176,28
text-embedding-3-small,31,NORMA-749,29
text-embedding-3-small,31,NORMA-144,30
text-embedding-3-small,31,NORMA-2083,31
text-embedding-3-small,31,NORMA-1983,32
text-embedding-3-small,31,NORMA-1026,33
text-embedding-3-small,31,NORMA-578,34
text-embedding-3-small,31,NORMA-2114,35
text-embedding-3-small,31,NORMA-20397,36
text-embedding-3-small,31,NORMA-159,37
text-embedding-3-small,31,NORMA-207,38
text-embedding-3-small,31,NORMA-587,39
text-embedding-3-small,31,NORMA-1346,40
text-embedding-3-small,31,NORMA-18859,41
text-embedding-3-small,31,NORMA-588,42
text-embedding-3-small,31,NORMA-2426,43
text-embedding-3-small,31,NORMA-985,44
text-embedding-3-small,31,NORMA-1650,45
text-embedding-3-small,31,NORMA-2009,46
text-embedding-3-small,31,NORMA-18325,47
text-embedding-3-small,31,NORMA-1030,48
text-embedding-3-small,31,NORMA-20834,49
text-embedding-3-small,31,NORMA-2375,50
text-embedding-3-small,32,NORMA-10422,1
text-embedding-3-small,32,NORMA-18815,2
text-embedding-3-small,32,NORMA-20941,3
text-embedding-3-small,32,NORMA-385,4
text-embedding-3-small,32,NORMA-20934,5
text-embedding-3-small,32,NORMA-12029,6
text-embedding-3-small,32,NORMA-21026,7
text-embedding-3-small,32,NORMA-18248,8
text-embedding-3-small,32,NORMA-18270,9
text-embedding-3-small,32,NORMA-10878,10
text-embedding-3-small,32,NORMA-10821,11
text-embedding-3-small,32,NORMA-6316,12
text-embedding-3-small,32,NORMA-21069,13
text-embedding-3-small,32,NORMA-10309,14
text-embedding-3-small,32,NORMA-1674,15
text-embedding-3-small,32,NORMA-18434,16
text-embedding-3-small,32,NORMA-6181,17
text-embedding-3-small,32,NORMA-6630,18
text-embedding-3-small,32,NORMA-9888,19
text-embedding-3-small,32,NORMA-20917,20
text-embedding-3-small,32,NORMA-6967,21
text-embedding-3-small,32,NORMA-18747,22
text-embedding-3-small,32,NORMA-2432,23
text-embedding-3-small,32,NORMA-20865,24
text-embedding-3-small,32,NORMA-18697,25
text-embedding-3-small,32,NORMA-11814,26
text-embedding-3-small,32,NORMA-12038,27
text-embedding-3-small,32,NORMA-22561,28
text-embedding-3-small,32,NORMA-11605,29
text-embedding-3-small,32,NORMA-11882,30
text-embedding-3-small,32,NORMA-265,31
text-embedding-3-small,32,NORMA-2519,32
text-embedding-3-small,32,NORMA-18418,33
text-embedding-3-small,32,NORMA-21276,34
text-embedding-3-small,32,NORMA-18903,35
text-embedding-3-small,32,NORMA-21431,36
text-embedding-3-small,32,NORMA-9785,37
text-embedding-3-small,32,NORMA-19275,38
text-embedding-3-small,32,NORMA-4830,39
text-embedding-3-small,32,NORMA-9595,40
text-embedding-3-small,32,NORMA-20691,41
text-embedding-3-small,32,NORMA-21147,42
text-embedding-3-small,32,NORMA-18859,43
text-embedding-3-small,32,NORMA-18527,44
text-embedding-3-small,32,NORMA-19362,45
text-embedding-3-small,32,NORMA-19916,46
text-embedding-3-small,32,NORMA-19260,47
text-embedding-3-small,32,NORMA-18435,48
text-embedding-3-small,32,NORMA-11607,49
text-embedding-3-small,32,NORMA-21135,50
text-embedding-3-small,33,NORMA-20569,1
text-embedding-3-small,33,NORMA-18952,2
text-embedding-3-small,33,NORMA-20934,3
text-embedding-3-small,33,NORMA-18908,4
text-embedding-3-small,33,NORMA-20971,5
text-embedding-3-small,33,NORMA-18891,6
text-embedding-3-small,33,NORMA-20970,7
text-embedding-3-small,33,NORMA-20616,8
text-embedding-3-small,33,NORMA-20581,9
text-embedding-3-small,33,NORMA-18429,10
text-embedding-3-small,33,NORMA-835,11
text-embedding-3-small,33,NORMA-5421,12
text-embedding-3-small,33,NORMA-20802,13
text-embedding-3-small,33,NORMA-20824,14
text-embedding-3-small,33,NORMA-21544,15
text-embedding-3-small,33,NORMA-20803,16
text-embedding-3-small,33,NORMA-20859,17
text-embedding-3-small,33,NORMA-19798,18
text-embedding-3-small,33,NORMA-217,19
text-embedding-3-small,33,NORMA-8931,20
text-embedding-3-small,33,NORMA-20149,21
text-embedding-3-small,33,NORMA-21012,22
text-embedding-3-small,33,NORMA-20512,23
text-embedding-3-small,33,NORMA-2517,24
text-embedding-3-small,33,NORMA-19571,25
text-embedding-3-small,33,NORMA-20767,26
text-embedding-3-small,33,NORMA-11454,27
text-embedding-3-small,33,NORMA-20238,28
text-embedding-3-small,33,NORMA-20841,29
text-embedding-3-small,33,NORMA-20558,30
text-embedding-3-small,33,NORMA-21650,31
text-embedding-3-small,33,NORMA-2158,32
text-embedding-3-small,33,NORMA-20605,33
text-embedding-3-small,33,NORMA-10267,34
text-embedding-3-small,33,NORMA-20110,35
text-embedding-3-small,33,NORMA-20065,36
text-embedding-3-small,33,NORMA-20768,37
text-embedding-3-small,33,NORMA-20786,38
text-embedding-3-small,33,NORMA-19962,39
text-embedding-3-small,33,NORMA-20944,40
text-embedding-3-small,33,NORMA-20028,41
text-embedding-3-small,33,NORMA-20764,42
text-embedding-3-small,33,NORMA-19933,43
text-embedding-3-small,33,NORMA-18911,44
text-embedding-3-small,33,NORMA-462,45
text-embedding-3-small,33,NORMA-20817,46
text-embedding-3-small,33,NORMA-20535,47
text-embedding-3-small,33,NORMA-20556,48
text-embedding-3-small,33,NORMA-2484,49
text-embedding-3-small,33,NORMA-20180,50
text-embedding-3-small,34,NORMA-6808,1
text-embedding-3-small,34,NORMA-14058,2
text-embedding-3-small,34,NORMA-6720,3
text-embedding-3-small,34,NORMA-18748,4
text-embedding-3-small,34,NORMA-7841,5
text-embedding-3-small,34,NORMA-23962,6
text-embedding-3-small,34,NORMA-13029,7
text-embedding-3-small,34,NORMA-18102,8
text-embedding-3-small,34,NORMA-18103,9
text-embedding-3-small,34,NORMA-7326,10
text-embedding-3-small,34,NORMA-7351,11
text-embedding-3-small,34,NORMA-11300,12
text-embedding-3-small,34,NORMA-16147,13
text-embedding-3-small,34,NORMA-9147,14
text-embedding-3-small,34,NORMA-6782,15
text-embedding-3-small,34,NORMA-3503,16
text-embedding-3-small,34,NORMA-11849,17
text-embedding-3-small,34,NORMA-12965,18
text-embedding-3-small,34,NORMA-1515,19
text-embedding-3-small,34,NORMA-11836,20
text-embedding-3-small,34,NORMA-13514,21
text-embedding-3-small,34,NORMA-6851,22
text-embedding-3-small,34,NORMA-13596,23
text-embedding-3-small,34,NORMA-11827,24
text-embedding-3-small,34,NORMA-12303,25
text-embedding-3-small,34,NORMA-9237,26
text-embedding-3-small,34,NORMA-8160,27
text-embedding-3-small,34,NORMA-14347,28
text-embedding-3-small,34,NORMA-15427,29
text-embedding-3-small,34,NORMA-23026,30
text-embedding-3-small,34,NORMA-7471,31
text-embedding-3-small,34,NORMA-14509,32
text-embedding-3-small,34,NORMA-15465,33
text-embedding-3-small,34,NORMA-4330,34
text-embedding-3-small,34,NORMA-10260,35
text-embedding-3-small,34,NORMA-14556,36
text-embedding-3-small,34,NORMA-14315,37
text-embedding-3-small,34,NORMA-10839,38
text-embedding-3-small,34,NORMA-14261,39
text-embedding-3-small,34,NORMA-14967,40
text-embedding-3-small,34,NORMA-8657,41
text-embedding-3-small,34,NORMA-12347,42
text-embedding-3-small,34,NORMA-5986,43
text-embedding-3-small,34,NORMA-10429,44
text-embedding-3-small,34,NORMA-12437,45
text-embedding-3-small,34,NORMA-12227,46
text-embedding-3-small,34,NORMA-20865,47
text-embedding-3-small,34,NORMA-24641,48
text-embedding-3-small,34,NORMA-4984,49
text-embedding-3-small,34,NORMA-985,50
text-embedding-3-small,35,NORMA-20836,1
text-embedding-3-small,35,NORMA-20445,2
text-embedding-3-small,35,NORMA-19829,3
text-embedding-3-small,35,NORMA-850,4
text-embedding-3-small,35,NORMA-984,5
text-embedding-3-small,35,NORMA-20021,6
text-embedding-3-small,35,NORMA-19249,7
text-embedding-3-small,35,NORMA-21550,8
text-embedding-3-small,35,NORMA-21537,9
text-embedding-3-small,35,NORMA-20184,10
text-embedding-3-small,35,NORMA-328,11
text-embedding-3-small,35,NORMA-2554,12
text-embedding-3-small,35,NORMA-20898,13
text-embedding-3-small,35,NORMA-2496,14
text-embedding-3-small,35,NORMA-1144,15
text-embedding-3-small,35,NORMA-1306,16
text-embedding-3-small,35,NORMA-19096,17
text-embedding-3-small,35,NORMA-19724,18
text-embedding-3-small,35,NORMA-1408,19
text-embedding-3-small,35,NORMA-417,20
text-embedding-3-small,35,NORMA-1346,21
text-embedding-3-small,35,NORMA-1332,22
text-embedding-3-small,35,NORMA-19891,23
text-embedding-3-small,35,NORMA-1398,24
text-embedding-3-small,35,NORMA-6183,25
text-embedding-3-small,35,NORMA-833,26
text-embedding-3-small,35,NORMA-21626,27
text-embedding-3-small,35,NORMA-20316,28
text-embedding-3-small,35,NORMA-18958,29
text-embedding-3-small,35,NORMA-18436,30
text-embedding-3-small,35,NORMA-2395,31
text-embedding-3-small,35,NORMA-20633,32
text-embedding-3-small,35,NORMA-1619,33
text-embedding-3-small,35,NORMA-1286,34
text-embedding-3-small,35,NORMA-19866,35
text-embedding-3-small,35,NORMA-20447,36
text-embedding-3-small,35,NORMA-1586,37
text-embedding-3-small,35,NORMA-20258,38
text-embedding-3-small,35,NORMA-1334,39
text-embedding-3-small,35,NORMA-1442,40
text-embedding-3-small,35,NORMA-1388,41
text-embedding-3-small,35,NORMA-20677,42
text-embedding-3-small,35,NORMA-1390,43
text-embedding-3-small,35,NORMA-21299,44
text-embedding-3-small,35,NORMA-21367,45
text-embedding-3-small,35,NORMA-358,46
text-embedding-3-small,35,NORMA-7110,47
text-embedding-3-small,35,NORMA-976,48
text-embedding-3-small,35,NORMA-92,49
text-embedding-3-small,35,NORMA-2456,50
text-embedding-3-small,37,NORMA-15561,1
text-embedding-3-small,37,NORMA-20577,2
text-embedding-3-small,37,NORMA-21661,3
text-embedding-3-small,37,NORMA-11766,4
text-embedding-3-small,37,NORMA-3241,5
text-embedding-3-small,37,NORMA-28961,6
text-embedding-3-small,37,NORMA-19805,7
text-embedding-3-small,37,NORMA-18954,8
text-embedding-3-small,37,NORMA-17301,9
text-embedding-3-small,37,NORMA-2415,10
text-embedding-3-small,37,NORMA-2444,11
text-embedding-3-small,37,NORMA-20677,12
text-embedding-3-small,37,NORMA-2554,13
text-embedding-3-small,37,NORMA-1621,14
text-embedding-3-small,37,NORMA-19803,15
text-embedding-3-small,37,NORMA-464,16
text-embedding-3-small,37,NORMA-19854,17
text-embedding-3-small,37,NORMA-15701,18
text-embedding-3-small,37,NORMA-21625,19
text-embedding-3-small,37,NORMA-19573,20
text-embedding-3-small,37,NORMA-1408,21
text-embedding-3-small,37,NORMA-6215,22
text-embedding-3-small,37,NORMA-7446,23
text-embedding-3-small,37,NORMA-20948,24
text-embedding-3-small,37,NORMA-20800,25
text-embedding-3-small,37,NORMA-4910,26
text-embedding-3-small,37,NORMA-8600,27
text-embedding-3-small,37,NORMA-5298,28
text-embedding-3-small,37,NORMA-14895,29
text-embedding-3-small,37,NORMA-21199,30
text-embedding-3-small,37,NORMA-20164,31
text-embedding-3-small,37,NORMA-18809,32
text-embedding-3-small,37,NORMA-19092,33
text-embedding-3-small,37,NORMA-15581,34
text-embedding-3-small,37,NORMA-19233,35
text-embedding-3-small,37,NORMA-3524,36
text-embedding-3-small,37,NORMA-4274,37
text-embedding-3-small,37,NORMA-12048,38
text-embedding-3-small,37,NORMA-11571,39
text-embedding-3-small,37,NORMA-21496,40
text-embedding-3-small,37,NORMA-3689,41
text-embedding-3-small,37,NORMA-3833,42
text-embedding-3-small,37,NORMA-5035,43
text-embedding-3-small,37,NORMA-20246,44
text-embedding-3-small,37,NORMA-1217,45
text-embedding-3-small,37,NORMA-20633,46
text-embedding-3-small,37,NORMA-27721,47
text-embedding-3-small,37,NORMA-6235,48
text-embedding-3-small,37,NORMA-21664,49
text-embedding-3-small,37,NORMA-20599,50
text-embedding-3-small,38,NORMA-20252,1
text-embedding-3-small,38,NORMA-18478,2
text-embedding-3-small,38,NORMA-20604,3
text-embedding-3-small,38,NORMA-229,4
text-embedding-3-small,38,NORMA-2109,5
text-embedding-3-small,38,NORMA-20873,6
text-embedding-3-small,38,NORMA-20572,7
text-embedding-3-small,38,NORMA-962,8
text-embedding-3-small,38,NORMA-18226,9
text-embedding-3-small,38,NORMA-1826,10
text-embedding-3-small,38,NORMA-20576,11
text-embedding-3-small,38,NORMA-19354,12
text-embedding-3-small,38,NORMA-19554,13
text-embedding-3-small,38,NORMA-20571,14
text-embedding-3-small,38,NORMA-20594,15
text-embedding-3-small,38,NORMA-21175,16
text-embedding-3-small,38,NORMA-217,17
text-embedding-3-small,38,NORMA-20871,18
text-embedding-3-small,38,NORMA-20760,19
text-embedding-3-small,38,NORMA-20251,20
text-embedding-3-small,38,NORMA-20701,21
text-embedding-3-small,38,NORMA-1113,22
text-embedding-3-small,38,NORMA-20828,23
text-embedding-3-small,38,NORMA-21314,24
text-embedding-3-small,38,NORMA-21758,25
text-embedding-3-small,38,NORMA-20164,26
text-embedding-3-small,38,NORMA-20567,27
text-embedding-3-small,38,NORMA-21527,28
text-embedding-3-small,38,NORMA-20885,29
text-embedding-3-small,38,NORMA-754,30
text-embedding-3-small,38,NORMA-1366,31
text-embedding-3-small,38,NORMA-75,32
text-embedding-3-small,38,NORMA-21339,33
text-embedding-3-small,38,NORMA-21682,34
text-embedding-3-small,38,NORMA-20856,35
text-embedding-3-small,38,NORMA-1317,36
text-embedding-3-small,38,NORMA-20277,37
text-embedding-3-small,38,NORMA-19462,38
text-embedding-3-small,38,NORMA-19033,39
text-embedding-3-small,38,NORMA-1671,40
text-embedding-3-small,38,NORMA-19766,41
text-embedding-3-small,38,NORMA-20753,42
text-embedding-3-small,38,NORMA-878,43
text-embedding-3-small,38,NORMA-838,44
text-embedding-3-small,38,NORMA-19731,45
text-embedding-3-small,38,NORMA-2183,46
text-embedding-3-small,38,NORMA-594,47
text-embedding-3-small,38,NORMA-178,48
text-embedding-3-small,38,NORMA-2118,49
text-embedding-3-small,38,NORMA-20677,50
text-embedding-3-small,40,NORMA-21286,1
text-embedding-3-small,40,NORMA-18549,2
text-embedding-3-small,40,NORMA-18535,3
text-embedding-3-small,40,NORMA-18628,4
text-embedding-3-small,40,NORMA-18292,5
text-embedding-3-small,40,NORMA-18233,6
text-embedding-3-small,40,NORMA-20196,7
text-embedding-3-small,40,NORMA-18291,8
text-embedding-3-small,40,NORMA-19073,9
text-embedding-3-small,40,NORMA-18806,10
text-embedding-3-small,40,NORMA-19508,11
text-embedding-3-small,40,NORMA-18296,12
text-embedding-3-small,40,NORMA-19192,13
text-embedding-3-small,40,NORMA-19447,14
text-embedding-3-small,40,NORMA-18571,15
text-embedding-3-small,40,NORMA-19019,16
text-embedding-3-small,40,NORMA-19896,17
text-embedding-3-small,40,NORMA-11599,18
text-embedding-3-small,40,NORMA-19285,19
text-embedding-3-small,40,NORMA-18444,20
text-embedding-3-small,40,NORMA-18585,21
text-embedding-3-small,40,NORMA-20968,22
text-embedding-3-small,40,NORMA-18220,23
text-embedding-3-small,40,NORMA-21516,24
text-embedding-3-small,40,NORMA-21606,25
text-embedding-3-small,40,NORMA-18867,26
text-embedding-3-small,40,NORMA-19301,27
text-embedding-3-small,40,NORMA-18821,28
text-embedding-3-small,40,NORMA-19112,29
text-embedding-3-small,40,NORMA-19545,30
text-embedding-3-small,40,NORMA-20188,31
text-embedding-3-small,40,NORMA-18237,32
text-embedding-3-small,40,NORMA-21480,33
text-embedding-3-small,40,NORMA-19544,34
text-embedding-3-small,40,NORMA-18749,35
text-embedding-3-small,40,NORMA-21046,36
text-embedding-3-small,40,NORMA-19550,37
text-embedding-3-small,40,NORMA-18798,38
text-embedding-3-small,40,NORMA-18708,39
text-embedding-3-small,40,NORMA-21331,40
text-embedding-3-small,40,NORMA-21327,41
text-embedding-3-small,40,NORMA-19137,42
text-embedding-3-small,40,NORMA-19453,43
text-embedding-3-small,40,NORMA-21028,44
text-embedding-3-small,40,NORMA-18548,45
text-embedding-3-small,40,NORMA-19670,46
text-embedding-3-small,40,NORMA-19141,47
text-embedding-3-small,40,NORMA-19146,48
text-embedding-3-small,40,NORMA-18679,49
text-embedding-3-small,40,NORMA-19415,50
text-embedding-3-small,41,NORMA-21168,1
text-embedding-3-small,41,NORMA-21090,2
text-embedding-3-small,41,NORMA-20635,3
text-embedding-3-small,41,NORMA-1965,4
text-embedding-3-small,41,NORMA-20515,5
text-embedding-3-small,41,NORMA-20627,6
text-embedding-3-small,41,NORMA-21261,7
text-embedding-3-small,41,NORMA-20869,8
text-embedding-3-small,41,NORMA-21446,9
text-embedding-3-small,41,NORMA-20397,10
text-embedding-3-small,41,NORMA-361,11
text-embedding-3-small,41,NORMA-2020,12
text-embedding-3-small,41,NORMA-21147,13
text-embedding-3-small,41,NORMA-20159,14
